surah,ayah,tanzil_word_count,qac_word_count,delta_tanzil_minus_qac,status,qac_to_tanzil_word_offset
6,82,11,11,0,count_match,0
6,83,14,14,0,count_match,0
6,84,21,21,0,count_match,0
6,85,7,7,0,count_match,0
6,86,8,8,0,count_match,0
6,87,9,9,0,count_match,0
6,88,16,16,0,count_match,0
6,89,17,17,0,count_match,0
6,90,16,16,0,count_match,0
6,91,44,44,0,count_match,0
6,92,22,22,0,count_match,0
6,93,49,49,0,count_match,0
6,94,29,29,0,count_match,0
6,95,17,17,0,count_match,0
6,96,12,12,0,count_match,0
6,97,16,16,0,count_match,0
6,98,13,13,0,count_match,0
6,99,44,44,0,count_match,0
6,100,15,15,0,count_match,0
6,101,18,18,0,count_match,0
6,102,16,16,0,count_match,0
6,103,9,9,0,count_match,0
6,104,15,15,0,count_match,0
6,105,8,8,0,count_match,0
6,106,13,13,0,count_match,0
6,107,13,13,0,count_match,0
6,108,25,25,0,count_match,0
6,109,21,21,0,count_match,0
6,110,13,13,0,count_match,0
6,111,22,22,0,count_match,0
6,112,23,23,0,count_match,0
6,113,12,12,0,count_match,0
6,114,23,23,0,count_match,0
6,115,11,11,0,count_match,0
6,116,18,18,0,count_match,0
6,117,11,11,0,count_match,0
6,118,10,10,0,count_match,0
6,119,30,30,0,count_match,0
6,120,12,12,0,count_match,0
6,121,20,20,0,count_match,0
6,122,24,24,0,count_match,0
6,123,15,15,0,count_match,0
6,124,29,29,0,count_match,0
6,125,28,28,0,count_match,0
6,126,9,9,0,count_match,0
6,127,10,10,0,count_match,0
6,128,35,35,0,count_match,0
6,129,8,8,0,count_match,0
6,130,27,27,0,count_match,0
6,131,10,10,0,count_match,0
6,132,9,9,0,count_match,0
6,133,18,18,0,count_match,0
6,134,7,7,0,count_match,0
6,135,18,18,0,count_match,0
6,136,31,31,0,count_match,0
6,137,20,20,0,count_match,0
6,138,26,26,0,count_match,0
6,139,22,22,0,count_match,0
6,140,20,20,0,count_match,0
6,141,31,31,0,count_match,0
6,142,16,16,0,count_match,0
6,143,23,23,0,count_match,0
6,144,40,40,0,count_match,0
6,145,39,39,0,count_match,0
6,146,28,28,0,count_match,0
6,147,13,13,0,count_match,0
6,148,37,37,0,count_match,0
6,149,8,8,0,count_match,0
6,150,27,27,0,count_match,0
6,151,42,42,0,count_match,0
6,152,35,35,0,count_match,0
6,153,17,17,0,count_match,0
6,154,17,17,0,count_match,0
6,155,8,8,0,count_match,0
6,156,14,14,0,count_match,0
6,157,35,35,0,count_match,0
6,158,37,37,0,count_match,0
6,159,19,19,0,count_match,0
6,160,16,16,0,count_match,0
6,161,16,16,0,count_match,0
6,162,9,9,0,count_match,0
6,163,8,8,0,count_match,0
6,164,29,29,0,count_match,0
6,165,21,21,0,count_match,0
7,1,5,1,4,basmala_offset,4
7,2,13,13,0,count_match,0
7,3,14,14,0,count_match,0
7,4,10,10,0,count_match,0
7,5,12,12,0,count_match,0
7,6,6,6,0,count_match,0
7,7,6,6,0,count_match,0
7,8,9,9,0,count_match,0
7,9,11,11,0,count_match,0
7,10,11,11,0,count_match,0
7,11,16,16,0,count_match,0
7,12,17,17,0,count_match,0
7,13,13,13,0,count_match,0
7,14,5,5,0,count_match,0
7,15,4,4,0,count_match,0
7,16,7,7,0,count_match,0
7,17,15,15,0,count_match,0
7,18,12,12,0,count_match,0
7,19,16,16,0,count_match,0
7,20,25,25,0,count_match,0
7,21,5,5,0,count_match,0
7,22,28,28,0,count_match,0
7,23,12,12,0,count_match,0
7,24,12,12,0,count_match,0
7,25,7,7,0,count_match,0
7,26,19,19,0,count_match,0
7,27,30,30,0,count_match,0
7,28,22,22,0,count_match,0
7,29,16,16,0,count_match,0
7,30,16,16,0,count_match,0
7,31,15,15,0,count_match,0
7,32,26,26,0,count_match,0
7,33,29,29,0,count_match,0
7,34,11,11,0,count_match,0
7,35,18,18,0,count_match,0
7,36,11,11,0,count_match,0
7,37,37,37,0,count_match,0
7,38,40,40,0,count_match,0
7,39,14,14,0,count_match,0
7,40,23,23,0,count_match,0
7,41,10,10,0,count_match,0
7,42,15,15,0,count_match,0
7,43,36,36,0,count_match,0
7,44,28,28,0,count_match,0
7,45,10,10,0,count_match,0
7,46,18,18,0,count_match,0
7,47,13,13,0,count_match,0
7,48,14,14,0,count_match,0
7,49,15,15,0,count_match,0
7,50,20,20,0,count_match,0
7,51,19,19,0,count_match,0
7,52,10,10,0,count_match,0
7,53,38,38,0,count_match,0
7,54,32,32,0,count_match,0
7,55,8,8,0,count_match,0
7,56,15,15,0,count_match,0
7,57,29,29,0,count_match,0
7,58,17,17,0,count_match,0
7,59,20,20,0,count_match,0
7,60,9,9,0,count_match,0
7,61,10,10,0,count_match,0
7,62,11,11,0,count_match,0
7,63,13,13,0,count_match,0
7,64,14,14,0,count_match,0
7,65,15,15,0,count_match,0
7,66,14,14,0,count_match,0
7,67,10,10,0,count_match,0
7,68,7,7,0,count_match,0
7,69,27,27,0,count_match,0
7,70,17,17,0,count_match,0
7,71,25,25,0,count_match,0
7,72,13,13,0,count_match,0
7,73,34,34,0,count_match,0
7,74,25,25,0,count_match,0
7,75,23,23,0,count_match,0
7,76,8,8,0,count_match,0
7,77,15,15,0,count_match,0
7,78,6,6,0,count_match,0
7,79,14,14,0,count_match,0
7,80,13,13,0,count_match,0
7,81,11,11,0,count_match,0
7,82,13,13,0,count_match,0
7,83,7,7,0,count_match,0
7,84,8,8,0,count_match,0
7,85,37,37,0,count_match,0
7,86,24,24,0,count_match,0
7,87,19,19,0,count_match,0
7,88,21,21,0,count_match,0
7,89,42,42,0,count_match,0
7,90,12,12,0,count_match,0
7,91,6,6,0,count_match,0
7,92,13,13,0,count_match,0
7,93,15,15,0,count_match,0
7,94,13,13,0,count_match,0
7,95,18,18,0,count_match,0
7,96,18,18,0,count_match,0
7,97,9,9,0,count_match,0
7,98,9,9,0,count_match,0
7,99,10,10,0,count_match,0
7,100,19,19,0,count_match,0
7,101,23,23,0,count_match,0
7,102,9,9,0,count_match,0
7,103,16,16,0,count_match,0
7,104,8,8,0,count_match,0
7,105,18,18,0,count_match,0
7,106,11,11,0,count_match,0
7,107,6,6,0,count_match,0
7,108,6,6,0,count_match,0
7,109,9,9,0,count_match,0
7,110,7,7,0,count_match,0
7,111,7,7,0,count_match,0
7,112,4,4,0,count_match,0
7,113,11,11,0,count_match,0
7,114,5,5,0,count_match,0
7,115,10,10,0,count_match,0
7,116,11,11,0,count_match,0
7,117,11,11,0,count_match,0
7,118,6,6,0,count_match,0
7,119,4,4,0,count_match,0
7,120,3,3,0,count_match,0
7,121,4,4,0,count_match,0
7,122,3,3,0,count_match,0
7,123,19,19,0,count_match,0
7,124,8,8,0,count_match,0
7,125,5,5,0,count_match,0
7,126,16,16,0,count_match,0
7,127,21,21,0,count_match,0
7,128,16,16,0,count_match,0
7,129,22,22,0,count_match,0
7,130,10,10,0,count_match,0
7,131,22,22,0,count_match,0
7,132,12,12,0,count_match,0
7,133,13,13,0,count_match,0
7,134,22,22,0,count_match,0
7,135,11,11,0,count_match,0
7,136,11,11,0,count_match,0
7,137,29,29,0,count_match,0
7,138,23,23,0,count_match,0
7,139,10,10,0,count_match,0
7,140,9,9,0,count_match,0
7,141,18,18,0,count_match,0
7,142,23,23,0,count_match,0
7,143,41,41,0,count_match,0
7,144,14,14,0,count_match,0
7,145,20,20,0,count_match,0
7,146,36,36,0,count_match,0
7,147,13,13,0,count_match,0
7,148,22,22,0,count_match,0
7,149,18,18,0,count_match,0
7,150,39,39,0,count_match,0
7,151,11,11,0,count_match,0
7,152,15,15,0,count_match,0
7,153,14,14,0,count_match,0
7,154,15,15,0,count_match,0
7,155,41,41,0,count_match,0
7,156,30,30,0,count_match,0
7,157,43,43,0,count_match,0
7,158,31,31,0,count_match,0
7,159,8,8,0,count_match,0
7,160,43,43,0,count_match,0
7,161,20,20,0,count_match,0
7,162,17,17,0,count_match,0
7,163,27,27,0,count_match,0
7,164,19,19,0,count_match,0
7,165,18,18,0,count_match,0
7,166,11,11,0,count_match,0
7,167,19,19,0,count_match,0
7,168,14,14,0,count_match,0
7,169,40,40,0,count_match,0
7,170,10,10,0,count_match,0
7,171,19,19,0,count_match,0
7,172,26,26,0,count_match,0
7,173,15,15,0,count_match,0
7,174,5,5,0,count_match,0
7,175,13,13,0,count_match,0
7,176,30,30,0,count_match,0
7,177,9,9,0,count_match,0
7,178,10,10,0,count_match,0
7,179,30,30,0,count_match,0
7,180,14,14,0,count_match,0
7,181,7,7,0,count_match,0
7,182,8,8,0,count_match,0
7,183,5,5,0,count_match,0
7,184,11,11,0,count_match,0
7,185,22,22,0,count_match,0
7,186,10,10,0,count_match,0
7,187,37,37,0,count_match,0
7,188,28,28,0,count_match,0
7,189,29,29,0,count_match,0
7,190,12,12,0,count_match,0
7,191,7,7,0,count_match,0
7,192,7,7,0,count_match,0
7,193,12,12,0,count_match,0
7,194,14,14,0,count_match,0
7,195,26,26,0,count_match,0
7,196,9,9,0,count_match,0
7,197,10,10,0,count_match,0
7,198,12,12,0,count_match,0
7,199,7,7,0,count_match,0
7,200,10,10,0,count_match,0
7,201,12,12,0,count_match,0
7,202,7,7,0,count_match,0
7,203,23,23,0,count_match,0
7,204,8,8,0,count_match,0
7,205,16,16,0,count_match,0
7,206,11,11,0,count_match,0
8,1,22,18,4,basmala_offset,4
8,2,17,17,0,count_match,0
8,3,6,6,0,count_match,0
8,4,11,11,0,count_match,0
8,5,11,11,0,count_match,0
8,6,12,11,1,tokenization_difference,
8,7,23,23,0,count_match,0
8,8,7,7,0,count_match,0
8,9,11,11,0,count_match,0
8,10,18,18,0,count_match,0
8,11,22,22,0,count_match,0
8,12,23,23,0,count_match,0
8,13,13,13,0,count_match,0
8,14,6,6,0,count_match,0
8,15,11,11,0,count_match,0
8,16,20,20,0,count_match,0
8,17,21,21,0,count_match,0
8,18,6,6,0,count_match,0
8,19,24,24,0,count_match,0
8,20,11,11,0,count_match,0
8,21,8,8,0,count_match,0
8,22,10,10,0,count_match,0
8,23,11,11,0,count_match,0
8,24,20,20,0,count_match,0
8,25,13,13,0,count_match,0
8,26,19,19,0,count_match,0
8,27,11,11,0,count_match,0
8,28,10,10,0,count_match,0
8,29,18,18,0,count_match,0
8,30,16,16,0,count_match,0
8,31,17,17,0,count_match,0
8,32,19,19,0,count_match,0
8,33,12,12,0,count_match,0
8,34,21,21,0,count_match,0
8,35,13,13,0,count_match,0
8,36,21,21,0,count_match,0
8,37,18,18,0,count_match,0
8,38,16,16,0,count_match,0
8,39,16,16,0,count_match,0
8,40,10,10,0,count_match,0
8,41,33,33,0,count_match,0
8,42,35,35,0,count_match,0
8,43,20,20,0,count_match,0
8,44,19,19,0,count_match,0
8,45,12,12,0,count_match,0
8,46,13,13,0,count_match,0
8,47,17,17,0,count_match,0
8,48,36,36,0,count_match,0
8,49,18,18,0,count_match,0
8,50,13,13,0,count_match,0
8,51,9,9,0,count_match,0
8,52,17,17,0,count_match,0
8,53,18,18,0,count_match,0
8,54,17,17,0,count_match,0
8,55,10,10,0,count_match,0
8,56,12,12,0,count_match,0
8,57,10,10,0,count_match,0
8,58,14,14,0,count_match,0
8,59,8,8,0,count_match,0
8,60,33,33,0,count_match,0
8,61,12,12,0,count_match,0
8,62,12,12,0,count_match,0
8,63,20,20,0,count_match,0
8,64,8,8,0,count_match,0
8,65,26,26,0,count_match,0
8,66,26,26,0,count_match,0
8,67,20,20,0,count_match,0
8,68,10,10,0,count_match,0
8,69,11,11,0,count_match,0
8,70,24,24,0,count_match,0
8,71,13,13,0,count_match,0
8,72,45,45,0,count_match,0
8,73,13,13,0,count_match,0
8,74,18,18,0,count_match,0
8,75,22,22,0,count_match,0
9,1,9,9,0,count_match,0
9,2,14,14,0,count_match,0
9,3,32,32,0,count_match,0
9,4,22,22,0,count_match,0
9,5,26,26,0,count_match,0
9,6,18,18,0,count_match,0
9,7,23,23,0,count_match,0
9,8,16,16,0,count_match,0
9,9,13,13,0,count_match,0
9,10,10,10,0,count_match,0
9,11,13,13,0,count_match,0
9,12,18,18,0,count_match,0
9,13,20,20,0,count_match,0
9,14,11,11,0,count_match,0
9,15,11,11,0,count_match,0
9,16,24,24,0,count_match,0
9,17,18,18,0,count_match,0
9,18,23,23,0,count_match,0
9,19,24,24,0,count_match,0
9,20,16,16,0,count_match,0
9,21,10,10,0,count_match,0
9,22,8,8,0,count_match,0
9,23,19,19,0,count_match,0
9,24,33,33,0,count_match,0
9,25,23,23,0,count_match,0
9,26,18,18,0,count_match,0
9,27,12,12,0,count_match,0
9,28,27,27,0,count_match,0
9,29,29,29,0,count_match,0
9,30,23,23,0,count_match,0
9,31,23,23,0,count_match,0
9,32,15,15,0,count_match,0
9,33,14,14,0,count_match,0
9,34,28,28,0,count_match,0
9,35,19,19,0,count_match,0
9,36,36,36,0,count_match,0
9,37,31,31,0,count_match,0
9,38,28,28,0,count_match,0
9,39,16,16,0,count_match,0
9,40,43,43,0,count_match,0
9,41,15,15,0,count_match,0
9,42,23,23,0,count_match,0
9,43,13,13,0,count_match,0
9,44,14,14,0,count_match,0
9,45,14,14,0,count_match,0
9,46,15,15,0,count_match,0
9,47,17,17,0,count_match,0
9,48,16,16,0,count_match,0
9,49,15,15,0,count_match,0
9,50,16,16,0,count_match,0
9,51,14,14,0,count_match,0
9,52,22,22,0,count_match,0
9,53,12,12,0,count_match,0
9,54,22,22,0,count_match,0
9,55,17,17,0,count_match,0
9,56,10,10,0,count_match,0
9,57,11,11,0,count_match,0
9,58,16,16,0,count_match,0
9,59,19,19,0,count_match,0
9,60,22,22,0,count_match,0
9,61,26,26,0,count_match,0
9,62,12,12,0,count_match,0
9,63,16,16,0,count_match,0
9,64,17,17,0,count_match,0
9,65,13,13,0,count_match,0
9,66,16,16,0,count_match,0
9,67,19,19,0,count_match,0
9,68,16,16,0,count_match,0
9,69,32,32,0,count_match,0
9,70,26,26,0,count_match,0
9,71,24,24,0,count_match,0
9,72,24,24,0,count_match,0
9,73,11,11,0,count_match,0
9,74,46,46,0,count_match,0
9,75,12,12,0,count_match,0
9,76,9,9,0,count_match,0
9,77,15,15,0,count_match,0
9,78,11,11,0,count_match,0
9,79,20,20,0,count_match,0
9,80,25,25,0,count_match,0
9,81,27,27,0,count_match,0
9,82,8,8,0,count_match,0
9,83,25,25,0,count_match,0
9,84,18,18,0,count_match,0
9,85,16,16,0,count_match,0
9,86,18,18,0,count_match,0
9,87,11,11,0,count_match,0
9,88,14,14,0,count_match,0
9,89,13,13,0,count_match,0
9,90,17,17,0,count_match,0
9,91,26,26,0,count_match,0
9,92,23,23,0,count_match,0
9,93,19,19,0,count_match,0
9,94,30,30,0,count_match,0
9,95,18,18,0,count_match,0
9,96,14,14,0,count_match,0
9,97,16,16,0,count_match,0
9,98,16,16,0,count_match,0
9,99,27,27,0,count_match,0
9,100,25,25,0,count_match,0
9,101,22,22,0,count_match,0
9,102,17,17,0,count_match,0
9,103,16,16,0,count_match,0
9,104,16,16,0,count_match,0
9,105,16,16,0,count_match,0
9,106,12,12,0,count_match,0
9,107,24,24,0,count_match,0
9,108,23,23,0,count_match,0
9,109,27,27,0,count_match,0
9,110,15,15,0,count_match,0
9,111,37,37,0,count_match,0
9,112,16,16,0,count_match,0
9,113,20,20,0,count_match,0
9,114,22,22,0,count_match,0
9,115,18,18,0,count_match,0
9,116,17,17,0,count_match,0
9,117,27,27,0,count_match,0
9,118,31,31,0,count_match,0
9,119,8,8,0,count_match,0
9,120,52,52,0,count_match,0
9,121,18,18,0,count_match,0
9,122,22,22,0,count_match,0
9,123,16,16,0,count_match,0
9,124,18,18,0,count_match,0
9,125,12,12,0,count_match,0
9,126,16,16,0,count_match,0
9,127,21,21,0,count_match,0
9,128,14,14,0,count_match,0
9,129,15,15,0,count_match,0
10,1,9,5,4,basmala_offset,4
10,2,26,26,0,count_match,0
10,3,29,29,0,count_match,0
10,4,28,28,0,count_match,0
10,5,23,23,0,count_match,0
10,6,14,14,0,count_match,0
10,7,15,15,0,count_match,0
10,8,6,6,0,count_match,0
10,9,15,15,0,count_match,0
10,10,14,14,0,count_match,0
10,11,18,18,0,count_match,0
10,12,27,27,0,count_match,0
10,13,17,17,0,count_match,0
10,14,10,10,0,count_match,0
10,15,39,39,0,count_match,0
10,16,18,18,0,count_match,0
10,17,14,14,0,count_match,0
10,18,29,29,0,count_match,0
10,19,17,17,0,count_match,0
10,20,16,16,0,count_match,0
10,21,22,22,0,count_match,0
10,22,41,41,0,count_match,0
10,23,25,25,0,count_match,0
10,24,43,43,0,count_match,0
10,25,11,11,0,count_match,0
10,26,16,16,0,count_match,0
10,27,27,27,0,count_match,0
10,28,18,18,0,count_match,0
10,29,10,10,0,count_match,0
10,30,16,16,0,count_match,0
10,31,27,27,0,count_match,0
10,32,11,11,0,count_match,0
10,33,10,10,0,count_match,0
10,34,17,17,0,count_match,0
10,35,29,29,0,count_match,0
10,36,17,17,0,count_match,0
10,37,22,22,0,count_match,0
10,38,16,16,0,count_match,0
10,39,19,19,0,count_match,0
10,40,12,12,0,count_match,0
10,41,15,15,0,count_match,0
10,42,11,11,0,count_match,0
10,43,11,11,0,count_match,0
10,44,10,10,0,count_match,0
10,45,20,20,0,count_match,0
10,46,15,15,0,count_match,0
10,47,12,12,0,count_match,0
10,48,7,7,0,count_match,0
10,49,22,22,0,count_match,0
10,50,12,12,0,count_match,0
10,51,11,11,0,count_match,0
10,52,13,13,0,count_match,0
10,53,11,11,0,count_match,0
10,54,21,21,0,count_match,0
10,55,16,16,0,count_match,0
10,56,5,5,0,count_match,0
10,57,14,14,0,count_match,0
10,58,10,10,0,count_match,0
10,59,20,20,0,count_match,0
10,60,19,19,0,count_match,0
10,61,42,42,0,count_match,0
10,62,10,10,0,count_match,0
10,63,4,4,0,count_match,0
10,64,15,15,0,count_match,0
10,65,10,10,0,count_match,0
10,66,25,25,0,count_match,0
10,67,15,15,0,count_match,0
10,68,25,25,0,count_match,0
10,69,9,9,0,count_match,0
10,70,13,13,0,count_match,0
10,71,33,33,0,count_match,0
10,72,16,16,0,count_match,0
10,73,17,17,0,count_match,0
10,74,22,22,0,count_match,0
10,75,14,14,0,count_match,0
10,76,10,10,0,count_match,0
10,77,11,11,0,count_match,0
10,78,16,16,0,count_match,0
10,79,6,6,0,count_match,0
10,80,10,10,0,count_match,0
10,81,17,17,0,count_match,0
10,82,7,7,0,count_match,0
10,83,22,22,0,count_match,0
10,84,12,12,0,count_match,0
10,85,10,10,0,count_match,0
10,86,5,5,0,count_match,0
10,87,16,16,0,count_match,0
10,88,29,29,0,count_match,0
10,89,11,11,0,count_match,0
10,90,27,27,0,count_match,0
10,91,7,7,0,count_match,0
10,92,14,14,0,count_match,0
10,93,24,24,0,count_match,0
10,94,22,22,0,count_match,0
10,95,10,10,0,count_match,0
10,96,8,8,0,count_match,0
10,97,8,8,0,count_match,0
10,98,21,21,0,count_match,0
10,99,15,15,0,count_match,0
10,100,14,14,0,count_match,0
10,101,14,14,0,count_match,0
10,102,15,15,0,count_match,0
10,103,10,10,0,count_match,0
10,104,26,26,0,count_match,0
10,105,9,9,0,count_match,0
10,106,16,16,0,count_match,0
10,107,24,24,0,count_match,0
10,108,22,22,0,count_match,0
10,109,11,11,0,count_match,0
11,1,14,10,4,basmala_offset,4
11,2,9,9,0,count_match,0
11,3,25,25,0,count_match,0
11,4,8,8,0,count_match,0
11,5,19,19,0,count_match,0
11,6,16,16,0,count_match,0
11,7,31,31,0,count_match,0
11,8,22,22,0,count_match,0
11,9,11,11,0,count_match,0
11,10,13,13,0,count_match,0
11,11,10,10,0,count_match,0
11,12,27,27,0,count_match,0
11,13,18,18,0,count_match,0
11,14,16,16,0,count_match,0
11,15,14,14,0,count_match,0
11,16,16,16,0,count_match,0
11,17,39,39,0,count_match,0
11,18,23,23,0,count_match,0
11,19,11,11,0,count_match,0
11,20,24,24,0,count_match,0
11,21,9,9,0,count_match,0
11,22,7,7,0,count_match,0
11,23,14,14,0,count_match,0
11,24,11,11,0,count_match,0
11,25,9,9,0,count_match,0
11,26,11,11,0,count_match,0
11,27,29,29,0,count_match,0
11,28,19,19,0,count_match,0
11,29,22,22,0,count_match,0
11,30,9,9,0,count_match,0
11,31,31,31,0,count_match,0
11,32,13,13,0,count_match,0
11,33,10,10,0,count_match,0
11,34,18,18,0,count_match,0
11,35,12,12,0,count_match,0
11,36,17,17,0,count_match,0
11,37,11,11,0,count_match,0
11,38,19,19,0,count_match,0
11,39,10,10,0,count_match,0
11,40,26,26,0,count_match,0
11,41,11,11,0,count_match,0
11,42,19,19,0,count_match,0
11,43,23,23,0,count_match,0
11,44,17,17,0,count_match,0
11,45,15,15,0,count_match,0
11,46,23,23,0,count_match,0
11,47,19,19,0,count_match,0
11,48,18,18,0,count_match,0
11,49,19,19,0,count_match,0
11,50,17,17,0,count_match,0
11,51,13,13,0,count_match,0
11,52,17,17,0,count_match,0
11,53,15,15,0,count_match,0
11,54,16,16,0,count_match,0
11,55,7,7,0,count_match,0
11,56,18,18,0,count_match,0
11,57,21,21,0,count_match,0
11,58,14,14,0,count_match,0
11,59,12,12,0,count_match,0
11,60,17,17,0,count_match,0
11,61,27,27,0,count_match,0
11,62,21,21,0,count_match,0
11,63,22,22,0,count_match,0
11,64,17,17,0,count_match,0
11,65,11,11,0,count_match,0
11,66,18,18,0,count_match,0
11,67,8,8,0,count_match,0
11,68,12,12,0,count_match,0
11,69,15,15,0,count_match,0
11,70,18,18,0,count_match,0
11,71,9,9,0,count_match,0
11,72,12,12,0,count_match,0
11,73,14,14,0,count_match,0
11,74,11,11,0,count_match,0
11,75,5,5,0,count_match,0
11,76,14,14,0,count_match,0
11,77,13,13,0,count_match,0
11,78,26,26,0,count_match,0
11,79,13,13,0,count_match,0
11,80,11,11,0,count_match,0
11,81,29,29,0,count_match,0
11,82,12,12,0,count_match,0
11,83,8,8,0,count_match,0
11,84,26,26,0,count_match,0
11,85,14,14,0,count_match,0
11,86,11,11,0,count_match,0
11,87,20,20,0,count_match,0
11,88,35,35,0,count_match,0
11,89,22,22,0,count_match,0
11,90,9,9,0,count_match,0
11,91,18,18,0,count_match,0
11,92,15,15,0,count_match,0
11,93,19,19,0,count_match,0
11,94,18,18,0,count_match,0
11,95,10,10,0,count_match,0
11,96,6,6,0,count_match,0
11,97,10,10,0,count_match,0
11,98,9,9,0,count_match,0
11,99,9,9,0,count_match,0
11,100,9,9,0,count_match,0
11,101,24,24,0,count_match,0
11,102,12,12,0,count_match,0
11,103,16,16,0,count_match,0
11,104,5,5,0,count_match,0
11,105,10,10,0,count_match,0
11,106,9,9,0,count_match,0
11,107,15,15,0,count_match,0
11,108,18,18,0,count_match,0
11,109,20,20,0,count_match,0
11,110,18,18,0,count_match,0
11,111,10,10,0,count_match,0
11,112,12,12,0,count_match,0
11,113,17,17,0,count_match,0
11,114,14,14,0,count_match,0
11,115,7,7,0,count_match,0
11,116,26,26,0,count_match,0
11,117,8,8,0,count_match,0
11,118,10,10,0,count_match,0
11,119,15,15,0,count_match,0
11,120,17,17,0,count_match,0
11,121,9,9,0,count_match,0
11,122,3,3,0,count_match,0
11,123,16,16,0,count_match,0
12,1,9,5,4,basmala_offset,4
12,2,6,6,0,count_match,0
12,3,16,16,0,count_match,0
12,4,15,15,0,count_match,0
12,5,15,15,0,count_match,0
12,6,25,25,0,count_match,0
12,7,7,7,0,count_match,0
12,8,15,15,0,count_match,0
12,9,14,14,0,count_match,0
12,10,16,16,0,count_match,0
12,11,11,11,0,count_match,0
12,12,8,8,0,count_match,0
12,13,13,13,0,count_match,0
12,14,9,9,0,count_match,0
12,15,17,17,0,count_match,0
12,16,4,4,0,count_match,0
12,17,18,18,0,count_match,0
12,18,18,18,0,count_match,0
12,19,16,16,0,count_match,0
12,20,9,9,0,count_match,0
12,21,32,32,0,count_match,0
12,22,9,9,0,count_match,0
12,23,23,23,0,count_match,0
12,24,19,19,0,count_match,0
12,25,23,23,0,count_match,0
12,26,19,19,0,count_match,0
12,27,10,10,0,count_match,0
12,28,13,13,0,count_match,0
12,29,10,10,0,count_match,0
12,30,18,18,0,count_match,0
12,31,32,32,0,count_match,0
12,32,19,19,0,count_match,0
12,33,17,17,0,count_match,0
12,34,10,10,0,count_match,0
12,35,11,11,0,count_match,0
12,36,27,27,0,count_match,0
12,37,26,26,0,count_match,0
12,38,26,26,0,count_match,0
12,39,9,9,0,count_match,0
12,40,32,32,0,count_match,0
12,41,19,19,0,count_match,0
12,42,18,18,0,count_match,0
12,43,24,24,0,count_match,0
12,44,8,8,0,count_match,0
12,45,11,11,0,count_match,0
12,46,22,22,0,count_match,0
12,47,14,14,0,count_match,0
12,48,15,15,0,count_match,0
12,49,11,11,0,count_match,0
12,50,22,22,0,count_match,0
12,51,29,29,0,count_match,0
12,52,12,12,0,count_match,0
12,53,15,15,0,count_match,0
12,54,14,14,0,count_match,0
12,55,8,8,0,count_match,0
12,56,17,17,0,count_match,0
12,57,7,7,0,count_match,0
12,58,9,9,0,count_match,0
12,59,17,17,0,count_match,0
12,60,10,10,0,count_match,0
12,61,6,6,0,count_match,0
12,62,14,14,0,count_match,0
12,63,16,16,0,count_match,0
12,64,17,17,0,count_match,0
12,65,25,25,0,count_match,0
12,66,24,24,0,count_match,0
12,67,27,27,0,count_match,0
12,68,30,30,0,count_match,0
12,69,16,16,0,count_match,0
12,70,15,15,0,count_match,0
12,71,5,5,0,count_match,0
12,72,12,12,0,count_match,0
12,73,12,12,0,count_match,0
12,74,6,6,0,count_match,0
12,75,11,11,0,count_match,0
12,76,33,33,0,count_match,0
12,77,24,24,0,count_match,0
12,78,15,15,0,count_match,0
12,79,13,13,0,count_match,0
12,80,37,37,0,count_match,0
12,81,17,17,0,count_match,0
12,82,11,11,0,count_match,0
12,83,18,18,0,count_match,0
12,84,12,12,0,count_match,0
12,85,12,12,0,count_match,0
12,86,13,13,0,count_match,0
12,87,20,20,0,count_match,0
12,88,21,21,0,count_match,0
12,89,10,10,0,count_match,0
12,90,23,23,0,count_match,0
12,91,9,9,0,count_match,0
12,92,11,11,0,count_match,0
12,93,12,12,0,count_match,0
12,94,12,12,0,count_match,0
12,95,6,6,0,count_match,0
12,96,20,20,0,count_match,0
12,97,8,8,0,count_match,0
12,98,9,9,0,count_match,0
12,99,14,14,0,count_match,0
12,100,46,46,0,count_match,0
12,101,21,21,0,count_match,0
12,102,14,14,0,count_match,0
12,103,6,6,0,count_match,0
12,104,10,10,0,count_match,0
12,105,11,11,0,count_match,0
12,106,7,7,0,count_match,0
12,107,14,14,0,count_match,0
12,108,17,17,0,count_match,0
12,109,29,29,0,count_match,0
12,110,19,19,0,count_match,0
12,111,23,23,0,count_match,0
13,1,19,15,4,basmala_offset,4
13,2,26,26,0,count_match,0
13,3,24,24,0,count_match,0
13,4,27,27,0,count_match,0
13,5,25,25,0,count_match,0
13,6,20,20,0,count_match,0
13,7,15,15,0,count_match,0
13,8,15,15,0,count_match,0
13,9,5,5,0,count_match,0
13,10,14,14,0,count_match,0
13,11,35,35,0,count_match,0
13,12,9,9,0,count_match,0
13,13,19,19,0,count_match,0
13,14,27,27,0,count_match,0
13,15,11,11,0,count_match,0
13,16,45,45,0,count_match,0
13,17,42,42,0,count_match,0
13,18,27,27,0,count_match,0
13,19,15,15,0,count_match,0
13,20,7,7,0,count_match,0
13,21,13,13,0,count_match,0
13,22,19,19,0,count_match,0
13,23,15,15,0,count_match,0
13,24,7,7,0,count_match,0
13,25,23,23,0,count_match,0
13,26,16,16,0,count_match,0
13,27,19,19,0,count_match,0
13,28,11,11,0,count_match,0
13,29,8,8,0,count_match,0
13,30,28,28,0,count_match,0
13,31,51,51,0,count_match,0
13,32,13,13,0,count_match,0
13,33,39,39,0,count_match,0
